ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,AGE_index,GENDER_index,RACE_index,VEHICLE_OWNERSHIP_index,CHILDREN_index,VEHICLE_TYPE_index,MARRIED_index,INCOME_index,VEHICLE_YEAR_index,POSTAL_CODE_index,prediction,AGE_OHE_array_string,GENDER_OHE_array_string,RACE_OHE_array_string,VEHICLE_OWNERSHIP_OHE_array_string,CHILDREN_OHE_array_string,VEHICLE_TYPE_OHE_array_string,MARRIED_OHE_array_string,INCOME_OHE_array_string,VEHICLE_YEAR_OHE_array_string,POSTAL_CODE_OHE_array_string,features_array_string,rawPrediction_array_string,probability_array_string
869862,40-64,male,majority,3,1,upper class,0.6819981116362914,no,before 2015,yes,yes,32765,6000.0,sedan,11,1,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.6819981116362914,6000.0,11.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0","17.845467043855205,2.154532956144798","0.89227335219276,0.10772664780723988"
870637,65+,female,minority,1,1,upper class,0.6868348054365346,yes,after 2015,yes,yes,10238,15000.0,sedan,0,0,0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",1.0,0.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6868348054365346,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","16.147673581655496,3.8523264183445036","0.8073836790827749,0.1926163209172252"
870832,40-64,female,majority,2,1,upper class,0.6581886010947601,yes,after 2015,yes,yes,32765,10000.0,sedan,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.6581886010947601,10000.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","17.60789475996928,2.392105240030722","0.8803947379984639,0.11960526200153607"
870932,40-64,male,majority,2,2,upper class,0.5242439136712345,yes,after 2015,yes,yes,10238,10000.0,sedan,2,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5242439136712345,10000.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.57104547698263,1.42895452301737","0.9285522738491314,0.0714477261508685"
871129,26-39,female,majority,2,2,upper class,0.4993490462688155,yes,before 2015,yes,no,10238,14000.0,sedan,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.4993490462688155,14000.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","17.9439303788692,2.056069621130798","0.8971965189434601,0.10280348105653989"
871213,26-39,male,majority,1,2,middle class,0.5153255968906303,yes,after 2015,no,yes,10238,9000.0,sedan,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.5153255968906303,9000.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","13.783846619991719,6.21615338000828","0.689192330999586,0.310807669000414"
871945,40-64,male,majority,3,2,middle class,0.5175334318197274,yes,before 2015,no,yes,10238,14000.0,sedan,1,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5175334318197274,14000.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","18.107421107593268,1.8925788924067264","0.9053710553796637,0.09462894462033636"
871987,26-39,female,majority,2,1,middle class,0.5914057960806905,yes,after 2015,yes,yes,10238,8000.0,sedan,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.5914057960806905,8000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","17.492281319930353,2.5077186800696456","0.8746140659965176,0.12538593400348227"
872505,40-64,male,majority,3,1,middle class,0.3944149591836174,no,before 2015,yes,yes,10238,6000.0,sedan,6,1,3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.3944149591836174,6000.0,6.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","17.984460327216752,2.015539672783245","0.8992230163608378,0.10077698363916227"
872633,16-25,female,minority,1,0,working class,0.5158128096027909,no,before 2015,no,no,32765,11000.0,sedan,0,0,0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,0.0,0.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.5158128096027909,11000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0","4.351289240212327,15.648710759787674","0.21756446201061636,0.7824355379893837"
872973,40-64,male,majority,3,2,upper class,0.6741173026157443,yes,after 2015,yes,no,10238,13000.0,sedan,1,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,0.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6741173026157443,13000.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.512538612628983,1.4874613873710185","0.9256269306314492,0.07437306936855093"
872992,40-64,female,minority,3,2,upper class,0.6306307935993771,yes,before 2015,no,no,10238,16000.0,sedan,2,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,0.0,1.0,0.0,1.0,0.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6306307935993771,16000.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","16.557151136502494,3.44284886349751","0.8278575568251245,0.17214244317487548"
873941,65+,male,majority,4,1,upper class,0.5424386982525647,yes,after 2015,yes,yes,10238,13000.0,sedan,5,1,3,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5424386982525647,13000.0,5.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.438262992246624,1.5617370077533768","0.9219131496123312,0.07808685038766884"
874042,16-25,female,majority,1,1,poverty,0.2877081919505582,no,before 2015,no,no,10238,16000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.2877081919505582,16000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","3.6508942574879395,16.34910574251206","0.18254471287439697,0.8174552871256029"
874122,26-39,male,minority,2,1,working class,0.42550088788452095,yes,before 2015,no,yes,10238,12000.0,sedan,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,0.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.42550088788452095,12000.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","16.999419672326635,3.00058032767336","0.849970983616332,0.15002901638366806"
874803,16-25,male,majority,1,0,working class,0.5158128096027909,yes,before 2015,yes,no,32765,13000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,0.0,1.0,1.0,"0.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.5158128096027909,13000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0","7.036342507292871,12.963657492707132","0.3518171253646435,0.6481828746353565"
875174,40-64,female,majority,3,1,upper class,0.5564760604506076,no,before 2015,no,yes,10238,13000.0,sedan,1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,0.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5564760604506076,13000.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","17.827395919853917,2.1726040801460846","0.8913697959926958,0.10863020400730423"
875652,26-39,male,majority,2,1,middle class,0.4725620372205885,yes,before 2015,yes,no,10238,11697.003206900365,sedan,2,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,0.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.4725620372205885,11697.003206900365,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","15.879950063697466,4.120049936302532","0.7939975031848733,0.2060024968151266"
876186,26-39,female,majority,2,1,working class,0.2544232618789974,yes,before 2015,no,no,10238,11000.0,sports car,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,0.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.2544232618789974,11000.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","15.55294835150282,4.447051648497179","0.777647417575141,0.22235258242485895"
876329,26-39,male,majority,2,2,upper class,0.4726774065248298,yes,after 2015,yes,yes,10238,11697.003206900365,sedan,3,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.4726774065248298,11697.003206900365,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","17.97113109474022,2.028868905259779","0.8985565547370111,0.10144344526298896"
876787,16-25,female,majority,1,1,poverty,0.1353164145309943,no,before 2015,no,no,32765,13000.0,sedan,0,0,0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.1353164145309943,13000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","3.6022451594020453,16.397754840597955","0.18011225797010227,0.8198877420298978"
877595,16-25,male,majority,1,2,middle class,0.7184794895957197,yes,before 2015,no,yes,32765,15000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"0.0,1.0,0.0","0.7184794895957197,15000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0","6.644462272995153,13.355537727004847","0.33222311364975765,0.6677768863502423"
877603,40-64,male,majority,3,2,upper class,0.6365452038481185,yes,after 2015,no,yes,10238,13000.0,sedan,2,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6365452038481185,13000.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.323563024075593,1.676436975924406","0.9161781512037797,0.0838218487962203"
877892,40-64,female,majority,1,1,upper class,0.7044732697996905,yes,after 2015,no,yes,10238,8000.0,sedan,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.7044732697996905,8000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","15.81656479004984,4.1834352099501615","0.790828239502492,0.20917176049750807"
878696,16-25,male,majority,1,2,working class,0.3784484074982317,yes,before 2015,no,no,10238,17000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.3784484074982317,17000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","6.365414509473155,13.634585490526847","0.31827072547365776,0.6817292745263424"
878806,16-25,female,majority,1,0,poverty,0.37400462591420863,yes,before 2015,no,no,10238,11697.003206900365,sedan,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.37400462591420863,11697.003206900365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","7.053593467375383,12.946406532624618","0.35267967336876915,0.6473203266312308"
878870,26-39,female,majority,2,1,poverty,0.16070568787289607,yes,before 2015,no,no,10238,15000.0,sedan,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.16070568787289607,15000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","15.099994631386668,4.900005368613331","0.7549997315693334,0.24500026843066655"
879256,16-25,female,majority,1,0,working class,0.40400519875506863,no,before 2015,no,yes,10238,9000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.40400519875506863,9000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","4.196115304807677,15.803884695192322","0.20980576524038383,0.790194234759616"
880628,26-39,female,majority,2,1,poverty,0.4271866929096974,yes,before 2015,no,yes,10238,11000.0,sedan,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.4271866929096974,11000.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","16.446625298727273,3.5533747012727277","0.8223312649363637,0.1776687350636364"
881654,16-25,female,majority,1,2,poverty,0.3934557420190439,yes,before 2015,no,no,32765,16000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.3934557420190439,16000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","7.102331844203806,12.897668155796197","0.3551165922101902,0.6448834077898097"
881803,16-25,female,majority,1,1,poverty,0.5783055758634648,no,before 2015,no,yes,92101,11000.0,sedan,0,0,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,0.0,1.0","0.5783055758634648,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0","4.002482674932591,15.997517325067411","0.20012413374662952,0.7998758662533705"
881849,40-64,male,majority,3,1,middle class,0.4584332708673702,yes,before 2015,no,yes,10238,13000.0,sedan,1,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.4584332708673702,13000.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","17.90097603156736,2.0990239684326366","0.8950488015783682,0.10495119842163185"
881876,26-39,male,majority,2,1,working class,0.5158128096027909,yes,before 2015,no,no,92101,14000.0,sedan,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,"0.0,0.0,1.0","0.5158128096027909,14000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0","15.571490967510796,4.428509032489203","0.7785745483755397,0.22142545162446017"
882603,26-39,male,majority,2,2,working class,0.2910017108300862,yes,before 2015,no,yes,10238,10000.0,sedan,2,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.2910017108300862,10000.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","16.87609145337128,3.123908546628714","0.8438045726685643,0.15619542733143577"
882662,65+,female,majority,2,1,upper class,0.6851295953595035,yes,before 2015,yes,yes,10238,13000.0,sedan,0,0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6851295953595035,13000.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","18.19037646850909,1.809623531490913","0.9095188234254543,0.09048117657454563"
882741,40-64,male,majority,1,0,poverty,0.2930184956756164,no,before 2015,no,yes,10238,13000.0,sedan,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.2930184956756164,13000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","5.807026713352531,14.192973286647467","0.29035133566762655,0.7096486643323734"
882962,26-39,male,majority,2,2,middle class,0.5871049082496026,yes,before 2015,yes,no,10238,16000.0,sedan,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,0.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5871049082496026,16000.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","17.328164328558536,2.6718356714414613","0.866408216427927,0.13359178357207308"
883534,16-25,male,majority,1,1,middle class,0.4294014793588944,no,after 2015,yes,yes,10238,11000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,0.0,1.0,1.0,1.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.4294014793588944,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","6.3485333559398756,13.651466644060125","0.3174266677969938,0.6825733322030063"
883553,26-39,male,majority,2,0,poverty,0.4686611361796674,yes,before 2015,no,yes,10238,11697.003206900365,sedan,1,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.4686611361796674,11697.003206900365,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","16.006100461382445,3.9938995386175558","0.8003050230691222,0.1996949769308778"
883608,26-39,male,minority,1,0,poverty,0.28303976603449704,yes,before 2015,no,no,32765,11697.003206900365,sports car,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,"1.0,0.0,0.0",0.0,0.0,1.0,0.0,0.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.28303976603449704,11697.003206900365,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","8.598214739551453,11.401785260448548","0.42991073697757265,0.5700892630224275"
884200,16-25,female,majority,1,1,poverty,0.4921613731854921,yes,before 2015,no,yes,10238,15000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.4921613731854921,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","7.532010042007551,12.467989957992451","0.37660050210037754,0.6233994978996226"
884967,65+,male,majority,4,2,upper class,0.4576717029360895,no,before 2015,yes,yes,10238,11697.003206900365,sedan,4,0,8,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.4576717029360895,11697.003206900365,4.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","17.46874313360934,2.5312568663906605","0.8734371566804671,0.12656284331953302"
885413,65+,male,majority,3,1,upper class,0.5988548494250686,yes,after 2015,yes,yes,32765,7000.0,sedan,6,1,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.5988548494250686,7000.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","17.962837580170802,2.037162419829198","0.8981418790085401,0.1018581209914599"
